amount,device_id,location,is_fraud
3394.56,6741ea25-2c07-491b-9b43-2a8b2d8c131c,Lake Donald,0
3931.78,98a5cc96-4dd8-4127-b21a-aa7b95dfa44f,Roachburgh,0
4538.37,e5d13d97-1288-4232-b15a-9183d5305e65,Phillipsmouth,0
1319.93,4389064f-0cdf-4f23-91e5-89aea95b6a10,New Margaretmouth,0
4550.34,d4b4b723-3e3f-438b-8e52-390d551a4ae0,West Wendy,0
3075.28,df81b73b-2776-4f9c-a7c5-b08626392d26,Mooreshire,0
1172.51,f91b0b5f-9f27-4c7d-8e41-cd8d3159fd91,Michaelton,0
4494.43,53638f67-7c26-4706-971c-107c51c6578c,North Kaylaville,0
3336.66,10eb71ee-13f5-4ea5-97a0-7256a5402553,Brooksburgh,0
1841.6,e940285e-72db-45d0-a171-c1dff592ee6f,Markland,0
3917.71,b8128128-8a51-4cb8-aa42-bfa479880dfc,Carterbury,0
3612.15,8ed87136-650c-4476-a3ec-7ab40f7fcfc5,Fieldshaven,0
4028.08,dc8d7cd0-3e43-4b0b-ace2-68a5b6164011,Seanstad,0
2832.74,b51096c7-488b-4ee6-aea2-bb60898c2eb7,Kennethhaven,0
3839.74,42419c6c-6bce-46ae-9c68-fb3c264ee49c,West Christopherville,0
1804.97,44d33804-8a8f-4f45-83bb-d69f0d443f8a,South Michealmouth,0
3626.2,1250dd89-4ca3-4a2b-a0f4-8d3f731ea402,North Rachelberg,0
424.54,cd0b2935-1f9e-47f9-9d29-bf244e9982de,Torresville,0
4840.37,00300fd9-375b-4eaf-8a1f-516efb225124,West Alejandroton,0
2647.3,f0ac7e37-aef0-4249-af98-6f2dae359494,Janetchester,0
123.12,d945ee96-d81a-48cd-9c3d-4039f69f5416,North Michelleside,0
4562.38,62f80f64-f7d1-4f6e-8220-cd41e80757ca,North Tammy,0
4811.33,7fac1abd-df99-4961-b668-b08a4b1ef000,Lake Donaldview,0
1407.69,e0b604eb-1fb2-455c-a57a-31dc6c29e8e7,West Felicia,0
683.17,9b5922a4-9cf8-4d96-9c22-350bad2ffcfd,Kruegermouth,0
2252.21,1308e454-5b6c-4064-a24c-fbda2ae70766,South Andrew,0
882.12,99c687ec-8d60-4ffe-955b-d62b8b0a5769,Keithberg,0
955.6,a5637768-e542-428b-ad3e-8e27fd91c6c6,Jamesville,0
3188.13,4bd45d99-7ba2-4c59-8bee-a5269d28d2b1,South Danielhaven,0
2694.94,3668d852-cb7d-4bdb-babe-44701f2091f8,Herrerahaven,0
4719.63,cfb2e357-f02d-45b3-9407-4614cf0cc8d3,Williamberg,0
3589.44,35016e14-42ad-4811-816e-3eaa227d91d2,Lake Mark,0
1770.88,cf3db62e-cdd1-4fe8-af71-f49e5f23737b,North Whitney,0
422.94,730450b8-0996-4942-8d3f-ff575838f806,Kyleburgh,0
443.53,283507d7-9346-4441-9011-a64d0bcd2932,New Laurahaven,0
1747.11,d09075e9-5672-4860-8d92-aa12eb59023b,Campbellside,0
2886.83,de3bde0c-0c44-4336-80d7-bf8c1a7fa625,Chapmanport,0
3092.0,24fcbcf9-78d2-48c1-aa3b-4a3ba1865d22,Jonport,0
335.45,91d3794b-e33c-4e73-a32b-00330e2a62b8,North Charles,0
394.14,a445fc24-5701-4dee-8416-bd2d9fa1f151,Kristinaville,0
4428.58,d846c374-0c4d-47f4-94a6-a72d0eb45c1e,Port Cory,0
3543.82,416ac7ba-71f1-429d-a58f-9b2e450ffdbf,Hartfort,0
1763.83,6903e8ff-9d7c-41d6-a81f-fb95b59bc5c8,Peterville,0
3888.58,bc16d978-4540-4dcb-a3ba-59d6b8029240,North Ryanburgh,0
3607.03,96b0485a-ed8a-428e-8aa5-b8b6d94ee8c0,South Amberbury,0
3896.28,7528a825-eb9f-433c-a3a9-9c262521601c,Wilkersonview,0
2336.98,4633a126-22fa-46e8-b719-54322c59d906,Robertchester,0
3014.35,d118b162-5395-4484-ad0b-fc69f92fec4b,South Shannontown,0
2602.34,7c0700a0-371f-4201-be5e-024a48fb52ed,South Valerie,0
4108.98,10f49221-d39a-48c1-9536-1becae0f82b3,Taramouth,0
1633.71,6fd0cec2-1ec1-4bd1-b56d-e77fcef2276a,Lake Brian,0
328.8,b134c840-e2d1-4513-961e-1dbaec8e2ed7,South Taylor,0
2713.17,224c3b58-b5b7-420c-9d0a-358144b69faf,Port Charlesshire,0
4632.08,53fedf4d-c5d7-48b8-8a95-d338333e4e7e,Mccoystad,0
599.56,b946933b-e837-41db-8718-e9e57f770806,Port Bradleybury,0
4027.28,fe2ebc8a-d692-4b83-ae46-90fe7a394683,East Victoriashire,0
465.6,a1f44f42-921c-4259-a89f-f204b83b44e1,Mooneyview,0
4183.68,eebf68ca-6461-4869-bf77-79e089a95e0e,Port Eddiechester,0
4809.32,af69cf92-9a43-4522-a17e-f1f4a4efd4ba,North Taylorville,0
1893.51,d03fb963-1f5b-465d-a1f5-bbfbd75bbf86,North Adrian,0
1041.19,290d5049-a64e-44db-9f5a-3c30a274e571,North Michaelhaven,0
982.27,533f3423-6634-42e9-8d35-0c86f5ab9cd6,North Karafort,0
825.63,27868111-d940-4fb1-b443-18c59cff8a16,Kimberlyland,0
2266.38,0c68057c-641f-4f4f-bd5a-8cc1620de035,Lake Veronica,0
2755.99,5357a41e-a008-4878-b2fb-df9a14f1b3cf,Campbellton,0
1845.25,51e65ef3-e2b1-4068-8dfe-e29598edec7e,South Joshuaborough,0
2125.15,b8867a61-643c-4b5d-ad76-fda39de6e3f3,Carterton,0
3082.04,f3affac6-29fd-4bf1-a2ae-7594b71a17e4,East Robin,0
3876.46,4f5329c0-e93d-4ff9-9c7b-fa00b88a6803,North Stephanieville,0
2310.11,567085c3-bc67-46f2-8189-dfb556fce01c,East Tracyshire,1
4338.14,1dd46b7d-23b7-439a-906e-10b8400de6bf,Port Lisamouth,0
2754.54,9c491d18-b153-4e05-beb1-60d4fafcd425,South Whitney,0
4896.32,6d70d7e6-0e49-47c3-baa4-18829e0dee0e,Nicoleview,0
2794.34,bf2b6d0a-6063-4d2f-b9c2-b55168288b1e,Robinsonville,0
1878.58,66f0409d-f43b-4cfd-ae44-6eb2d4424255,East Danielle,0
795.67,807f1522-1d69-407e-9d80-67298176bf94,North Benjamin,0
1643.85,8dad910b-7670-49b0-82dc-fe6f3ab50e0c,Alexandraview,0
862.65,1a626a10-35e4-4393-8ed1-7a5b56b9a98f,Haileyside,0
3080.11,cc965a04-f7d9-4216-be8a-a86594082d32,West Lisa,0
4019.7,279e235a-6929-4925-86d8-a3d06d33fec7,Hayleyville,0
1469.63,99a3173c-87fb-4f62-b427-e93116bcef0e,Evansland,0
3883.11,7ed124c6-ee54-46f7-84a7-b7015d32389e,South Isabellaside,0
1144.76,3c40908a-b2ca-4248-b384-567d0cfb2f58,Donnaborough,0
967.95,6d6828ac-a62b-400a-ad09-e12076788703,North Catherineland,0
3933.59,7755c080-be56-4b0e-b9a0-7cec24ec3175,West Mackenzie,0
276.96,84b5a83f-beaf-45a5-8666-155c4d3f4cce,Wilsonfort,0
560.09,c21660b7-c06d-4153-a6d8-7b4882f7ae5e,North Timothyville,0
1954.47,e923e04d-fd28-409b-b468-188ea426b948,Jonesport,0
4073.81,b37d7d31-0972-4f37-8e9d-a7852a3447c8,East Brenda,0
4092.79,50005767-8178-48d5-9a1f-bc661a065606,Murillofurt,0
3364.04,df254bdc-f840-4f47-8b07-b9a7e1548ed5,New Ryanstad,0
3117.05,7b7d7f0b-5a9c-4910-b941-cf56b8d365ba,East Judyborough,0
2774.41,f4d79cf3-8820-4222-9682-b6089fff74c6,Dixonmouth,0
407.53,38cb1e77-15fb-46a6-a440-50d85fc01632,New Nicoleton,0
1274.58,42d6bc55-354b-467a-b77e-8429391ea3bf,Port Annborough,0
2874.3,e48ece6f-914e-4604-ab67-b56cc855a4de,Frankhaven,0
166.69,4b6f0157-51c2-4577-9ddf-d161d31c7f5c,Montoyaville,0
3260.65,6b430329-1734-452f-986d-256bad9df04a,Powellville,0
1850.88,b22f9363-d352-446a-b4ce-500a7057fd97,West Connor,0
4642.71,bb1f13d0-32ec-4e9f-9179-b7df822548c4,Stephaniestad,0
4049.44,8dc9c32c-f15b-47b8-b011-c67ae0a7215a,East Dawn,0
4164.1,0fdc7099-b9ac-44a7-afeb-2953c30db0e6,Brookston,0
2944.93,5d929d7e-4941-497d-a65f-d0b30e1d626e,Stevenchester,0
1275.08,5f0b9746-de37-441b-a3c9-7d5c42e48aae,Turnerton,0
728.59,e7bdaa69-49e7-4ad9-9be3-32d343484734,New James,0
1545.29,7ed96c7d-bc7c-4b56-923f-82a86835b205,Knighttown,0
2297.62,502af8a3-c078-4c1b-a190-9bdac8d28328,Shelbyfurt,0
4283.74,e73268a6-b4b5-4f24-b99c-1c6e8f54bdcd,Valerieburgh,0
3025.3,06e33db7-b649-4328-aabb-1c5e8a8fa7f6,South Anthonybury,0
335.27,11cfee98-83e5-46c1-afff-bde0e8b9f7b0,South Albert,0
4646.79,9c5162f1-164b-4976-afa8-f5f52cc0cea8,North Mary,0
763.63,6533659d-475c-47a8-a938-b38dcee9c421,Melissaview,0
2976.68,d8b26f46-a2ed-4d82-8e2e-1ea507371e12,Douglasfurt,0
748.28,25b1808d-80f3-4b2d-817c-f642f64adba9,New Stevenstad,0
553.05,76c66786-10c4-4ca8-bf31-9673ca206a6b,South Danielburgh,0
3143.63,d1ef86b7-66ce-4ec8-85b5-c3e9b847ad31,Marvinton,0
1575.58,2ab3bc21-8f19-4e35-b8e3-568f122ceb33,Williamsmouth,0
2889.32,b363f84d-8547-4e37-be78-a7723c31b40e,East Laurenland,0
4884.97,be95bb29-e4d5-4408-b416-5ad3bbc63049,Parkerburgh,0
4329.01,c03bf780-cb76-47db-9e60-fef6613c27a4,Lake Michael,0
4621.08,d9fb1329-b79a-4b75-a986-0009d851d49b,Garyville,0
1552.39,96630f45-b7e3-4682-b5b8-b585f0b71559,Howardtown,0
2396.68,814879fe-958e-4eb3-8fff-109c6f4faebf,New Kathleenport,0
4847.73,960744df-e0bb-40c6-865c-f87e89b2b809,Port Scott,0
2635.46,80b5fb51-e0f7-44bd-8135-d0cac68fb190,Cunninghamview,0
1850.9,6c2be936-e48b-4407-95a7-73472028b82c,Melissabury,0
3030.87,2d35092b-06f8-430c-a159-719adb462fce,New Sarahmouth,0
920.7,b0637bbb-4c1d-4c99-9c76-92ba8d565a81,Moyerberg,0
2785.96,be268d00-c135-45df-ad6e-dd530ee50239,East Kevinchester,0
1209.83,9d2a057d-6ec7-4ab7-97d0-8b802cf9db7b,Dustinland,0
2464.87,f93a14e5-cf79-47d6-a882-385c015e1375,Deanstad,0
62.64,c29d4a57-e87a-4661-8f24-408f526bc898,East William,0
2593.35,f3942608-fedb-41b4-96cb-d6fec87fc6f6,New Robertchester,0
875.03,ff708713-2c94-4df1-a2df-41f7b6658828,Kellyport,0
1323.62,42d38b81-e120-4b02-9908-657cb1798d6c,Smithborough,0
248.71,f6729444-f520-41b1-950d-dda9f3cff4d9,Wallacebury,0
2119.36,b78a857e-3f7a-4cf6-8fc8-c52db270de2d,New Shaun,0
2679.66,e880dc53-b489-4e44-af2a-68c2d4848b42,South Nancy,0
2930.85,b5c8c77b-a6f2-4ec3-9aa2-d97aa11eb16d,Kellyberg,0
2452.02,e4379b77-e558-47cf-9eeb-7ace6791ef18,North Alexander,0
127.59,c3266f21-0e2a-491f-8a1e-2b673050631e,Deckerborough,0
4118.24,21aafe41-4e67-4a7c-b195-a841ed392870,New Josephbury,0
616.02,7ec16d84-d4a2-480b-810c-76abd0b2a4cf,Travisbury,0
4916.5,bcfe21ef-8b88-4583-9e7b-e939b307fcf7,Lake Kaylabury,0
4939.99,89b79bf6-ecec-425f-93b4-d5a8172b4727,Victoriaside,0
1262.29,129864ac-4cb7-489b-adec-2959c75522b9,Lake Danielstad,0
524.21,96e6bae3-95af-4337-92b9-f5091a041357,North Daniel,0
4240.11,d8686e5a-5a54-46ea-bfb4-f7d0acabfe9d,Timothystad,0
2280.82,3dc9b457-a71d-4446-8b22-b206033179eb,Katrinafort,0
1226.02,59e3657d-0ca3-486a-b5ff-2f5504371ee8,Kimberlyhaven,0
4762.19,57bc7a4f-0d97-4491-bac2-15b7accf8b79,New Angelabury,0
1866.03,353fa253-81fd-417d-976d-8a66ce5419df,Cooperville,0
622.55,77c470c2-c31d-432c-baf5-cdfde63bd3b4,Tammybury,0
79.91,b7ee175a-4054-4f53-8da0-5ccf90901adc,Lake Keith,0
2419.3,3500ecfa-200f-4917-b2db-068aedd19c36,Lake Charles,0
4143.69,9d71289f-d1f4-4b1a-b1d2-42d32cc6e43d,Erinport,1
2325.0,3a234fa4-4570-4f7c-be73-8602015df016,Lake Tonya,0
2995.37,2871c4ce-23e4-4066-8ea1-3966011c4a53,West Kristinville,0
1406.77,6faf67ae-7394-4642-8df7-f651c2ff137b,North Michael,0
808.71,65de5471-d8cc-4a2c-ba7e-60a563a63ed3,Brandonfort,0
2913.14,f365a3e0-9714-4545-81e5-3ca168d0a9b3,Fitzgeraldfurt,0
3993.91,580cd9a6-e7db-4fad-8d65-61fcad2ed067,Kellyborough,0
3679.1,b8160d37-6c6b-4df7-b2b9-3c5cce70a207,Adamsburgh,0
2677.3,6c3dcd5d-3001-4646-9da3-b8f928dd61ae,Alexandermouth,0
1362.71,8ea0d63e-fa82-4df5-9dba-baed3b5fdeae,Danielton,0
722.69,fcaee77a-aee8-44ee-9459-a35a17e1e02e,New Matthewmouth,0
4534.48,394d1d93-b743-4d4f-a223-ec078f108a96,Traceyfurt,0
3504.19,022f9af6-5ec0-42d4-8536-dd6f52a9c7f4,Danieltown,0
3729.38,8184afbc-46d2-4584-bb22-922bae857e14,Jenniferville,0
3810.63,c102f6f1-1920-4a1a-b3d1-c228bafa3c71,Rodriguezburgh,0
1347.23,3578d27c-78ed-4486-a873-8d58caaf2cc6,East Cynthiastad,0
4718.24,5cb07f21-f516-48fa-a944-47929d5fc5ea,Ronaldbury,0
4526.86,25e5cf0f-bb37-4227-adbe-98d96682273f,East Adam,0
2483.79,31bbb2ce-3ccb-4896-9a28-5d4a7dae3309,East Jacobmouth,0
2686.24,8a535cca-eff3-4515-80d1-7900fe7741b1,New Jeremy,0
1617.03,47ccfbc6-8b5c-4cb5-b8b3-1321d939c1ad,North Kayla,0
2527.84,0ee60ade-4598-4ffd-a497-bce4f905f4b2,East Thomas,0
1321.82,70016689-05d6-4c69-9424-7d2f461f20e9,East Jessica,0
856.42,376959de-10b6-485b-81c8-58bb196f9dfd,West Adam,0
3776.69,dc3e0d70-b97d-4bbf-a1f1-c678bfceac07,East Joshua,1
1091.63,978b3fe2-c356-4e39-9a5c-e67da932f620,New Brett,0
4371.51,a2ecfb02-f028-4e2e-8fc5-d348c02ff0ef,North Joseberg,0
4810.6,993ee2eb-8319-4a80-bc60-21ee1612768d,New Elizabethhaven,0
3040.72,332dad01-adaa-43b0-9135-e278720476f5,North Diana,0
2764.12,9015cb84-c7c1-47bb-a581-cbb32305bf36,South Gregoryburgh,0
2374.38,0066ee58-87e3-41ab-9319-2754f930b692,Heatherhaven,0
2383.87,b3af69e8-ccfc-47d6-9f18-f5bf06436422,West John,0
2839.62,17e15ec8-4f58-49fd-befe-4daef57ecc90,Lake Kenneth,0
850.14,bdec9133-0c92-4482-94c6-e3ae5749a704,East Bradley,0
2257.15,7e4e502b-a492-4fbe-9be6-4d526aa4706f,Gonzalezberg,0
2662.22,45b261ee-2ed3-428a-92c3-3551eaf13ab3,Karenland,0
975.42,eccdf2b8-9f7a-431a-9368-dea009d02365,West Davidmouth,0
2038.77,c8a52676-2386-4d56-b54f-6baac594f876,North Alejandro,0
4201.13,35b5781a-08d1-4459-a68c-4f131343d137,Yutown,0
2089.67,b014784a-6540-4362-af78-f4299447090b,South Anthony,1
4694.87,7d2e6d89-6eb6-4dfb-87d4-282239344b4a,Lake Jenniferburgh,0
4978.69,d1091775-e93b-4b52-b4d2-4e98c3611525,East Autumn,0
4005.28,e12bff5d-c5ec-4d21-8a03-4788ea34ab36,North Wyatt,0
4096.6,13315081-e300-4729-b02f-d2aba7a4fa7f,Jacobmouth,0
4546.45,81356d96-6c6c-40dc-b0a2-ae509cfd0429,North Kimtown,0
532.26,d3614896-008c-40eb-99c1-91789064e9a3,East Carl,0
1479.18,2ebaeb97-f9fb-4351-b021-15aae8276c96,Port Amanda,0
4090.42,5f192436-fae7-42c2-b95c-50e1f5f0adb3,West Margaret,0
1558.46,0b823abd-4b63-4fd0-b32c-5485b6ca355b,Barnettstad,0
4744.2,e17b7bf1-c9e9-4660-9d48-ac3b06e7f200,Carolland,0
2629.87,4f6ae119-3f4a-4dcd-953b-c947df2fedde,Lake Lisa,0
778.34,d7494f3d-145d-4fd8-834a-9b67f13f3362,Martineztown,0
3850.05,4ec98cda-30cb-4bae-96c1-8bcb0709fd64,Lake Kenneth,0
1162.7,e06e1c9c-c64c-49a0-8808-2a989b736137,Richardstad,0
4673.07,dc72b20b-7dcc-4f48-bd1e-4b5406e0016c,West Derekmouth,0
1676.37,a758d882-c882-41ad-b69c-a49f205fd43b,South Dennis,0
4518.98,611417a4-9d0c-4cb6-b38b-08f46233be81,New Tonyburgh,0
4037.28,0a4fa6af-2748-457e-b1e0-c6c73406ea28,North Johnborough,0
3303.71,07364d91-4d09-4719-a2d6-00e9e3918c7f,South Ernest,0
3396.69,f5e23357-85f2-4549-bf1c-1cad25114c89,Lake Melissa,0
365.97,3bf59ee6-2b59-45b0-97f3-be35605a10a7,Hayeschester,0
1560.87,ba979e5a-fbfe-4a98-b3f4-d04b46a983dd,South Sierra,0
644.35,7885babf-6a09-45fd-b8e2-4a28bc43a352,South Lauraborough,0
2943.18,a1a04fa3-9fda-4fbc-9032-afe1d1876126,Angelaland,0
3856.61,8b2290da-ce70-4f72-bc00-de3470e82d5a,New Paul,0
3508.67,663a8a0d-1b8f-48c6-9c7c-950da104a3ef,Carterland,0
1821.59,141f9fd7-d9d7-4881-8a31-9cd016c578b4,Johnsonville,0
148.2,a6a5a679-d8da-42c6-93e7-c0a3a49429fc,Port Toddfurt,0
1819.92,5836e5e1-24a4-4806-9605-a6958a8e5b17,Craigchester,0
277.31,755004d8-2bdb-417f-a372-12073a91a365,East Kevinmouth,0
705.61,cc015d93-b9b9-4ebe-af6d-a44bb25cfe68,Cesarburgh,0
1864.74,a037273c-c57d-4806-bfc7-56c92565f06e,Nicolefurt,1
1832.09,a2bcfad2-f47a-462b-8823-802b6b613bf7,Andersonmouth,0
2586.71,ec0cf7d4-b566-45b0-bcfd-16934d0fab27,Annamouth,0
1587.69,a6015d89-3fb1-45d1-8fd2-b2242729748f,North Kayleeshire,0
4110.1,2b3fcf81-ba01-45f6-bdda-db29c61c8940,North Meganside,0
1616.18,d6a92d33-3202-45c1-92da-eaf88da79cc9,New Elizabeth,0
3794.43,ea158c79-fb8b-45ac-9015-2047bfa47405,South Timothyshire,0
3478.36,ff36f5c5-f2d1-4f45-bd51-5a088b03b253,Danielchester,0
3989.3,74dda5ee-c550-4488-9d73-d594160bdb41,East Josephberg,0
4261.94,3e93783a-5c40-450f-96f4-aef51a4f0dec,New Michele,1
4164.28,cee485cb-b691-44f6-b4ec-315cdf9752e9,Justinton,0
2679.87,a5452e2a-1a7b-42b6-8430-aae0bd3652a4,West Anthonystad,0
4039.0,eb66cac8-50a3-4db6-bea6-c3325c68176f,Duranmouth,0
680.72,51bec028-3331-4b06-80f4-d90a47c43e3a,Lake Sharonmouth,0
101.6,50b8581f-ebdb-437b-b3c5-cc3fa0209bde,Baileymouth,0
3152.02,ca0e2a7d-098a-432c-96b0-d8d1222b6fa2,Derrickbury,0
1665.03,0edf486d-809f-403f-87db-5b3d438d655b,Michaeltown,1
1097.03,91f6642f-1bd9-45fe-acbf-2bc0fae20105,Lake Haroldtown,0
198.9,f0bae0b0-9648-4aeb-99b8-d82403192351,East Anne,0
3300.74,9a9e13c4-83a3-4518-a4fa-a7d2afb78768,East Daniel,0
3329.21,5e86faae-739d-4005-82f3-de1f8507dd9a,Ramseyland,0
1131.28,0090f51d-154f-405e-8070-fab11ff5146c,Kathleenfurt,0
778.51,2ee67680-b3f2-4394-b4e6-104e1b209582,West Anthonybury,0
3252.69,671b9c0b-6373-4d58-8bb0-91b28a8d2b5a,Lake Joshuaport,0
594.47,5e398a96-d078-49ae-92a0-659087a2a930,North Michaelborough,0
2612.81,23a2088f-84a9-4bf4-8c1e-9af555f40ace,Combsview,0
2549.7,8a15e3f7-8a38-4448-9b8c-3d36a5e17084,Nolanchester,0
916.22,7d1c2b24-0859-4eaf-8e3e-2e3fe8f5085c,Sarahbury,0
4312.28,9ea48453-5f68-41dd-b0ee-14347868dfee,Ericbury,0
3602.7,709305e8-9940-40b6-b300-12df0f636b72,Monicashire,0
3654.31,f6a84524-3ef0-45e2-95c3-89843620f6f1,Annamouth,0
4450.93,8e720d8b-03f2-4cb0-907e-16112ff0a05b,East Janetfurt,0
1363.55,3d3ebac4-c763-43e4-9553-2dd3c2c69476,Lake Chelseafurt,0
1823.64,5141781c-6f4e-4a57-bab7-93cac6dcb5bf,Aguilarport,0
1981.22,ad73b952-6a28-4f6c-bf89-4504eef93aae,Smithshire,0
4356.25,e461751b-b779-4824-8852-78d8d0120823,Jenniferhaven,0
3356.87,1fe96cf2-dd0b-492b-8343-017621f0fb46,West Virginiastad,0
3793.98,505d4f6e-e018-4ad9-912e-f78b5b29e65b,Angelatown,0
461.81,2e5d3d03-a022-4da3-bbb4-3d541572291f,Port Tyler,0
2534.72,ff5e9602-d7aa-4fe1-baa8-3043b588818f,Port Christopher,0
2982.81,6add1d34-9553-473d-a5ea-d4e57e2aa9f2,Guerrerofurt,0
3126.36,3c4e3ed7-a1fd-4c36-b33d-d88b353c8d30,Schultzstad,0
4787.76,c10c24a2-5dc7-451b-a7a8-9e2a14f74adb,Matthewside,0
2770.05,9bc574af-02b4-46e2-b7b9-6ff4461a4e11,South Jimmyhaven,0
4186.3,dfb28cce-2742-4141-ab71-d79b654d116e,Wilsonshire,0
4222.63,af3a8671-8a51-4040-88a2-1cf1745ffe28,Karenton,0
3368.8,18e65786-d441-41d4-a242-4f647a6af76e,South Andrewport,0
2896.55,cd4a973b-43ad-40b1-985b-0c4d4184605f,Christopherfurt,0
3029.54,fff4fabf-0ecc-4fcb-aeeb-8d33fc05e604,West Michaelborough,0
4647.06,43a6ec59-cde3-434c-85a7-6eda3298ec5a,Bowersview,0
2081.74,018b30be-a6f6-4401-bee0-447058a299c4,Wongview,0
4333.16,603b1e78-3c26-4423-add3-ef1964ab37f9,Keithton,0
1912.5,ce16d573-4433-419d-8516-90a1b480c740,New Roberthaven,0
1939.52,891f45b7-cf6e-44d8-abaf-b73179bdfb15,South Michele,0
3460.51,82df35fd-900f-484c-bb3b-0e6a10124dbd,New Davidside,0
2026.44,93911934-6f0a-4af9-85af-5111a03d303a,South Thomas,0
4437.19,ea2006a3-4257-4c99-822b-8bb2f0fe97ae,Port Jacqueline,0
43.44,c479bd35-05f8-4c08-8f44-3834bf71a27e,Port Douglasview,0
65.1,5cdbe61d-3f07-4e82-9d8c-bc7ac7643ee3,Drakeberg,0
2118.08,d3266ee6-0c2d-48e7-8e3d-37ad5bf6b5ad,Stevenville,0
2784.56,b05177d9-06ef-47cb-930c-d232b9ad862e,Bradfordport,0
751.86,683d2c32-2ba0-4d48-b456-931fb9f4baa5,East Reginaldland,0
3199.27,7b76532b-9c6c-4151-a653-f36cc026caac,Port Rebecca,0
2506.54,018a1e73-2b67-43ed-8ca2-b730fd155b0c,Port Taylorburgh,0
4489.79,ef111ee7-cbc5-4ac0-9121-e97a84dbcfc3,Moorefurt,0
2435.47,7158e38d-72d7-4280-932a-7565a25af850,Gonzalezchester,0
3486.57,e9f8b3c6-5738-48b4-8c3c-6801ea6b6c69,Petersmouth,0
141.05,695e3a01-9485-4366-beb3-b4f1296cde75,Raymondville,0
2166.08,41e1b14c-7c32-4a6a-a68d-d7ebc5b3603c,South Edwardshire,0
427.63,2eeac8a3-96af-4cca-a524-846ec8ce1779,East Carl,0
837.4,1101668d-c578-4191-9d52-a669f462a836,East Carolberg,0
1576.42,f347de4a-3a0a-41fb-85bf-b3916d2e86e1,East Melissa,0
1354.58,2149e74f-cbb4-45db-bb64-8ad73703853e,Lake Megan,0
809.36,05467257-664e-4210-b99a-d9d138980310,Henrytown,0
1667.09,e956fe0b-374e-4993-b8e7-e96f74c1227b,Richardside,0
1033.87,6dc07cd3-b734-4a47-9662-11a95f93e43c,Coxburgh,0
3198.49,1eddbf41-d9ac-4659-bee4-897d88c52809,South Jane,0
2608.13,79b0125e-b0b3-4d56-ac86-86fb4a03e72e,Carrfurt,0
1552.15,75818258-e322-46f9-b9bf-2a0ff902a40c,Berrytown,0
221.91,2dc377e0-ad2d-4f9d-87aa-8928eb2e49db,East Timothy,0
854.14,ec48bf46-e847-4a13-894b-d660beffda45,Lake Kimberly,0
4330.83,851c4fa6-1529-49a0-9f81-dd4be1b57ad6,Richardview,0
1486.45,bb8d1b82-9e02-49da-b254-ddb4c0f8388f,Janicefort,0
3379.09,19eb630f-223f-4466-ad9e-b6593e28597a,Port Kyletown,1
2178.48,3c2c0c16-4750-425d-b258-6c82edf4189d,Rickville,0
2474.45,9e2fd918-8d5d-42b7-8c25-1d82199e987b,West Christine,0
1717.97,901ba0c6-4b51-435a-9908-daa5a77a2eea,Theresaport,0
4542.37,ccf5f0ce-1b94-4ff8-802c-c30b6a6eee3c,Judithstad,0
2021.99,7a3bbaa4-337f-4808-889e-2df8526c88db,Courtneyhaven,0
711.48,eba71781-a970-4e5d-8447-a81d5150af54,North Amber,0
737.2,325537e9-f839-48c2-8f45-424ab539a852,Timothyside,0
4635.88,7d2f9726-0b94-41ef-9282-62fdf01a0804,Johnsonside,0
159.7,ba16e58b-3867-4ee1-a36d-95d1cbb463ac,Staffordberg,0
3350.34,76f8cf1e-6047-4062-b533-cccbc95fef29,Escobarburgh,0
2329.11,30589061-46dc-452b-898f-bf7de084ad3b,Aaronmouth,0
776.2,4ae7ee73-553e-4056-a558-b9092fd654c5,North Sara,0
2733.56,d0bc0061-752f-4a82-871e-f4dfc117e624,Loganburgh,0
2469.58,92ecc1b3-d6d7-4437-acfc-e9d82621d926,West Christopherburgh,0
77.59,6e7f6edd-5ea6-4905-8048-ef2df36365b1,North Catherine,0
2517.43,90f33d8c-4d95-480e-aaa3-ae704754575f,Bryantland,0
2813.46,9e71542a-2e49-470e-9502-3e9cfabf8399,South Christopher,0
1206.34,82db8c0a-dd67-4d0a-8e45-6e4bc0fc4416,Randallville,0
4908.73,9e1601ef-f1ad-4ff1-b12b-cdb04eb2f5e4,South Mario,0
2268.46,40ed7f03-065e-4302-8801-e676e7229c78,Wilsonstad,0
336.99,b935a18e-3129-4f73-9d1f-742e80679ab7,East Paulchester,0
273.49,72fa3374-efe1-4ae6-a2fa-3b02e5ad6e81,Maryhaven,0
1821.02,b0c9283a-a6c3-4523-918b-df254d1e23f4,East Erica,0
1106.91,c088f367-0b67-4158-b214-36bbb6d27243,New Michelle,0
3707.59,1460d876-153f-4578-a09b-057ea602b306,Gravesport,0
3946.85,6776541f-beb7-44ad-992a-1a8b0da57ee4,Robertfurt,0
2793.31,88c51ce6-b739-44ba-97c4-35fb4077be22,Cynthiaborough,0
3670.44,fdad3d80-cb72-40eb-a083-f0971e34e1f1,Jonesfort,0
404.41,24171aea-aa51-4aa0-95fe-ef8900f27f0c,Thompsonfurt,0
4120.87,5478cc6d-dbb2-45b7-b062-c4431680c496,Alexanderchester,0
611.34,27c1f926-83f7-462b-86fa-92e8c7ca8cd9,East Garyfurt,0
2464.01,4d24f155-4d28-45f3-a579-0632dd73e22e,East Larry,0
